person_id,location_id,association,observed_on,source_type,confidence
P000225,LOC000017,PRESENT_AT_INCIDENT,2022-09-10,FIR,0.81
P000249,LOC000017,PRESENT_AT_INCIDENT,2022-09-10,FIR,0.8
P000811,LOC000034,PRESENT_AT_INCIDENT,2026-01-23,FIR,0.89
P000828,LOC000034,PRESENT_AT_INCIDENT,2026-01-23,FIR,0.77
P000823,LOC000034,PRESENT_AT_INCIDENT,2026-01-23,FIR,0.62
P000837,LOC000034,PRESENT_AT_INCIDENT,2026-01-23,FIR,0.62
P000668,LOC000043,PRESENT_AT_INCIDENT,2024-11-12,FIR,0.82
P000708,LOC000043,PRESENT_AT_INCIDENT,2024-11-12,FIR,0.63
P000542,LOC000016,PRESENT_AT_INCIDENT,2025-01-09,FIR,0.92
P000567,LOC000016,PRESENT_AT_INCIDENT,2025-01-09,FIR,0.64
P000560,LOC000016,PRESENT_AT_INCIDENT,2025-01-09,FIR,0.87
P000794,LOC000037,PRESENT_AT_INCIDENT,2026-02-13,FIR,0.86
P000790,LOC000037,PRESENT_AT_INCIDENT,2026-02-13,FIR,0.92
P000791,LOC000037,PRESENT_AT_INCIDENT,2026-02-13,FIR,0.66
P000409,LOC000065,PRESENT_AT_INCIDENT,2019-03-28,FIR,0.73
P000403,LOC000065,PRESENT_AT_INCIDENT,2019-03-28,FIR,0.73
P000397,LOC000065,PRESENT_AT_INCIDENT,2019-03-28,FIR,0.8
P000377,LOC000065,PRESENT_AT_INCIDENT,2019-03-28,FIR,0.95
P000362,LOC000065,PRESENT_AT_INCIDENT,2019-03-28,FIR,0.78
P000533,LOC000056,PRESENT_AT_INCIDENT,2025-08-03,FIR,0.67
P000528,LOC000056,PRESENT_AT_INCIDENT,2025-08-03,FIR,0.63
P000536,LOC000056,PRESENT_AT_INCIDENT,2025-08-03,FIR,0.92
P000976,LOC000125,PRESENT_AT_INCIDENT,2024-04-18,FIR,0.62
P000974,LOC000026,PRESENT_AT_INCIDENT,2023-10-11,FIR,0.65
P000968,LOC000026,PRESENT_AT_INCIDENT,2023-10-11,FIR,0.81
P000913,LOC000026,PRESENT_AT_INCIDENT,2023-10-11,FIR,0.78
P000812,LOC000027,PRESENT_AT_INCIDENT,2026-03-14,FIR,0.9
P000819,LOC000027,PRESENT_AT_INCIDENT,2026-03-14,FIR,0.89
P000817,LOC000027,PRESENT_AT_INCIDENT,2026-03-14,FIR,0.65
P000823,LOC000027,PRESENT_AT_INCIDENT,2026-03-14,FIR,0.7
P000866,LOC000015,PRESENT_AT_INCIDENT,2026-01-03,FIR,0.65
P000852,LOC000015,PRESENT_AT_INCIDENT,2026-01-03,FIR,0.86
P000846,LOC000015,PRESENT_AT_INCIDENT,2026-01-03,FIR,0.83
P000098,LOC000120,PRESENT_AT_INCIDENT,2020-01-06,FIR,0.66
P000774,LOC000020,PRESENT_AT_INCIDENT,2025-12-23,FIR,0.74
P000766,LOC000020,PRESENT_AT_INCIDENT,2025-12-23,FIR,0.85
P000785,LOC000020,PRESENT_AT_INCIDENT,2025-12-23,FIR,0.9
P000268,LOC000044,PRESENT_AT_INCIDENT,2023-11-10,FIR,0.77
P000197,LOC000044,PRESENT_AT_INCIDENT,2023-11-10,FIR,0.62
P000184,LOC000044,PRESENT_AT_INCIDENT,2023-11-10,FIR,0.91
P000214,LOC000044,PRESENT_AT_INCIDENT,2023-11-10,FIR,0.64
P000218,LOC000044,PRESENT_AT_INCIDENT,2023-11-10,FIR,0.76
P000044,LOC000021,PRESENT_AT_INCIDENT,2022-01-31,FIR,0.76
P000343,LOC000001,PRESENT_AT_INCIDENT,2025-12-27,FIR,0.81
P000323,LOC000001,PRESENT_AT_INCIDENT,2025-12-27,FIR,0.77
P000290,LOC000001,PRESENT_AT_INCIDENT,2025-12-27,FIR,0.88
P000919,LOC000102,PRESENT_AT_INCIDENT,2025-01-12,FIR,0.86
P000988,LOC000102,PRESENT_AT_INCIDENT,2025-01-12,FIR,0.92
P000991,LOC000044,PRESENT_AT_INCIDENT,2024-04-08,FIR,0.66
P000943,LOC000044,PRESENT_AT_INCIDENT,2024-04-08,FIR,0.98
P000300,LOC000093,PRESENT_AT_INCIDENT,2022-02-24,FIR,0.78
P000722,LOC000020,PRESENT_AT_INCIDENT,2022-08-07,FIR,0.8
P000743,LOC000020,PRESENT_AT_INCIDENT,2022-08-07,FIR,0.72
P000025,LOC000009,PRESENT_AT_INCIDENT,2023-09-16,FIR,0.8
P000076,LOC000009,PRESENT_AT_INCIDENT,2023-09-16,FIR,0.75
P000317,LOC000049,PRESENT_AT_INCIDENT,2024-09-05,FIR,0.63
P000349,LOC000049,PRESENT_AT_INCIDENT,2024-09-05,FIR,0.94
P000351,LOC000049,PRESENT_AT_INCIDENT,2024-09-05,FIR,0.89
P000334,LOC000049,PRESENT_AT_INCIDENT,2024-09-05,FIR,0.83
P000953,LOC000106,PRESENT_AT_INCIDENT,2025-11-02,FIR,0.63
P000999,LOC000106,PRESENT_AT_INCIDENT,2025-11-02,FIR,0.67
P000562,LOC000035,PRESENT_AT_INCIDENT,2025-10-12,FIR,0.91
P000399,LOC000035,PRESENT_AT_INCIDENT,2024-12-19,FIR,0.71
P000375,LOC000035,PRESENT_AT_INCIDENT,2024-12-19,FIR,0.96
P000410,LOC000035,PRESENT_AT_INCIDENT,2024-12-19,FIR,0.77
P000691,LOC000110,PRESENT_AT_INCIDENT,2024-12-24,FIR,0.91
P000676,LOC000110,PRESENT_AT_INCIDENT,2024-12-24,FIR,0.87
P000625,LOC000109,PRESENT_AT_INCIDENT,2025-05-05,FIR,0.73
P000618,LOC000109,PRESENT_AT_INCIDENT,2025-05-05,FIR,0.88
P000293,LOC000016,PRESENT_AT_INCIDENT,2025-08-26,FIR,0.82
P000350,LOC000016,PRESENT_AT_INCIDENT,2025-08-26,FIR,0.88
P000308,LOC000016,PRESENT_AT_INCIDENT,2025-08-26,FIR,0.77
P000611,LOC000112,PRESENT_AT_INCIDENT,2026-06-01,FIR,0.93
P000636,LOC000112,PRESENT_AT_INCIDENT,2026-06-01,FIR,0.87
P000639,LOC000112,PRESENT_AT_INCIDENT,2026-06-01,FIR,0.84
P000642,LOC000112,PRESENT_AT_INCIDENT,2026-06-01,FIR,0.81
P000384,LOC000029,PRESENT_AT_INCIDENT,2022-01-13,FIR,0.62
P000365,LOC000029,PRESENT_AT_INCIDENT,2022-01-13,FIR,0.86
P000840,LOC000070,PRESENT_AT_INCIDENT,2026-05-15,FIR,0.92
P000526,LOC000024,PRESENT_AT_INCIDENT,2025-10-09,FIR,0.84
P000556,LOC000024,PRESENT_AT_INCIDENT,2025-10-09,FIR,0.81
P000111,LOC000120,PRESENT_AT_INCIDENT,2024-04-01,FIR,0.76
P000527,LOC000018,PRESENT_AT_INCIDENT,2025-03-19,FIR,0.95
P000553,LOC000018,PRESENT_AT_INCIDENT,2025-03-19,FIR,0.61
P000326,LOC000073,PRESENT_AT_INCIDENT,2024-05-13,FIR,0.8
P000345,LOC000073,PRESENT_AT_INCIDENT,2024-05-13,FIR,0.73
P000152,LOC000018,PRESENT_AT_INCIDENT,2024-07-21,FIR,0.6
P000388,LOC000035,PRESENT_AT_INCIDENT,2024-10-30,FIR,0.61
P000394,LOC000035,PRESENT_AT_INCIDENT,2024-10-30,FIR,0.86
P000235,LOC000043,PRESENT_AT_INCIDENT,2025-09-09,FIR,0.88
P000260,LOC000043,PRESENT_AT_INCIDENT,2025-09-09,FIR,0.92
P000578,LOC000033,PRESENT_AT_INCIDENT,2026-06-14,FIR,0.93
P000609,LOC000033,PRESENT_AT_INCIDENT,2026-06-14,FIR,0.68
P000115,LOC000056,PRESENT_AT_INCIDENT,2024-09-17,FIR,0.76
P000139,LOC000056,PRESENT_AT_INCIDENT,2024-09-17,FIR,0.84
P000094,LOC000056,PRESENT_AT_INCIDENT,2024-09-17,FIR,0.95
P000110,LOC000056,PRESENT_AT_INCIDENT,2024-09-17,FIR,0.82
P000604,LOC000036,PRESENT_AT_INCIDENT,2024-06-07,FIR,0.91
P000576,LOC000114,PRESENT_AT_INCIDENT,2024-10-23,FIR,0.71
P000606,LOC000114,PRESENT_AT_INCIDENT,2024-10-23,FIR,0.7
P000351,LOC000094,PRESENT_AT_INCIDENT,2025-08-31,FIR,0.71
P000357,LOC000094,PRESENT_AT_INCIDENT,2025-08-31,FIR,0.85
P000327,LOC000094,PRESENT_AT_INCIDENT,2025-08-31,FIR,0.97
P000355,LOC000094,PRESENT_AT_INCIDENT,2025-08-31,FIR,0.77
P000170,LOC000062,PRESENT_AT_INCIDENT,2026-05-31,FIR,0.6
P000131,LOC000020,PRESENT_AT_INCIDENT,2022-05-12,FIR,0.65
P000109,LOC000020,PRESENT_AT_INCIDENT,2022-05-12,FIR,0.62
P000046,LOC000006,PRESENT_AT_INCIDENT,2021-10-13,FIR,0.64
P000006,LOC000006,PRESENT_AT_INCIDENT,2021-10-13,FIR,0.88
P000315,LOC000022,PRESENT_AT_INCIDENT,2023-07-14,FIR,0.96
P000341,LOC000022,PRESENT_AT_INCIDENT,2023-07-14,FIR,0.69
P000322,LOC000022,PRESENT_AT_INCIDENT,2023-07-14,FIR,0.67
P000349,LOC000022,PRESENT_AT_INCIDENT,2023-07-14,FIR,0.96
P000530,LOC000060,PRESENT_AT_INCIDENT,2021-06-21,FIR,0.61
P000533,LOC000060,PRESENT_AT_INCIDENT,2021-06-21,FIR,0.95
P000275,LOC000045,PRESENT_AT_INCIDENT,2022-06-20,FIR,0.65
P000246,LOC000045,PRESENT_AT_INCIDENT,2022-06-20,FIR,0.84
P000112,LOC000067,PRESENT_AT_INCIDENT,2026-06-09,FIR,0.65
P000122,LOC000067,PRESENT_AT_INCIDENT,2026-06-09,FIR,0.73
P000162,LOC000067,PRESENT_AT_INCIDENT,2026-06-09,FIR,0.63
P000097,LOC000067,PRESENT_AT_INCIDENT,2026-06-09,FIR,0.65
P000159,LOC000067,PRESENT_AT_INCIDENT,2026-06-09,FIR,0.9
P000888,LOC000061,PRESENT_AT_INCIDENT,2026-03-10,FIR,0.85
P000477,LOC000048,PRESENT_AT_INCIDENT,2025-01-31,FIR,0.65
P000485,LOC000048,PRESENT_AT_INCIDENT,2025-01-31,FIR,0.6
P000483,LOC000048,PRESENT_AT_INCIDENT,2025-01-31,FIR,0.64
P000592,LOC000030,PRESENT_AT_INCIDENT,2025-11-21,FIR,0.84
P000572,LOC000030,PRESENT_AT_INCIDENT,2025-11-21,FIR,0.69
P000585,LOC000030,PRESENT_AT_INCIDENT,2025-11-21,FIR,0.87
P000657,LOC000109,PRESENT_AT_INCIDENT,2024-06-13,FIR,0.8
P000611,LOC000109,PRESENT_AT_INCIDENT,2024-06-13,FIR,0.69
P000651,LOC000109,PRESENT_AT_INCIDENT,2024-06-13,FIR,0.9
P000658,LOC000109,PRESENT_AT_INCIDENT,2024-06-13,FIR,0.97
P000654,LOC000109,PRESENT_AT_INCIDENT,2024-06-13,FIR,0.62
P000646,LOC000109,PRESENT_AT_INCIDENT,2024-06-13,FIR,0.63
P000640,LOC000109,PRESENT_AT_INCIDENT,2024-06-13,FIR,0.78
P000610,LOC000053,PRESENT_AT_INCIDENT,2024-08-08,FIR,0.87
P000581,LOC000053,PRESENT_AT_INCIDENT,2024-08-08,FIR,0.95
P000644,LOC000096,PRESENT_AT_INCIDENT,2021-09-23,FIR,0.73
P000472,LOC000053,PRESENT_AT_INCIDENT,2020-09-15,FIR,0.85
P000474,LOC000053,PRESENT_AT_INCIDENT,2020-09-15,FIR,0.86
P000328,LOC000072,PRESENT_AT_INCIDENT,2023-02-20,FIR,0.68
P000308,LOC000072,PRESENT_AT_INCIDENT,2023-02-20,FIR,0.9
P000300,LOC000072,PRESENT_AT_INCIDENT,2023-02-20,FIR,0.84
P000998,LOC000121,PRESENT_AT_INCIDENT,2024-06-01,FIR,0.78
P000883,LOC000121,PRESENT_AT_INCIDENT,2024-06-01,FIR,0.79
P000912,LOC000121,PRESENT_AT_INCIDENT,2024-06-01,FIR,0.73
P000890,LOC000121,PRESENT_AT_INCIDENT,2024-06-01,FIR,0.87
P000567,LOC000023,PRESENT_AT_INCIDENT,2026-04-23,FIR,0.97
P000546,LOC000023,PRESENT_AT_INCIDENT,2026-04-23,FIR,0.83
P000564,LOC000023,PRESENT_AT_INCIDENT,2026-04-23,FIR,0.86
P000158,LOC000060,PRESENT_AT_INCIDENT,2024-11-02,FIR,0.64
P000152,LOC000060,PRESENT_AT_INCIDENT,2024-11-02,FIR,0.83
P000121,LOC000060,PRESENT_AT_INCIDENT,2024-11-02,FIR,0.74
P000765,LOC000028,PRESENT_AT_INCIDENT,2024-10-12,FIR,0.67
P000799,LOC000028,PRESENT_AT_INCIDENT,2024-10-12,FIR,0.83
P000200,LOC000053,PRESENT_AT_INCIDENT,2025-11-28,FIR,0.71
P000208,LOC000053,PRESENT_AT_INCIDENT,2025-11-28,FIR,0.91
P000243,LOC000053,PRESENT_AT_INCIDENT,2025-11-28,FIR,0.88
P000288,LOC000053,PRESENT_AT_INCIDENT,2025-11-28,FIR,0.92
P000638,LOC000101,PRESENT_AT_INCIDENT,2023-12-13,FIR,0.75
P000617,LOC000101,PRESENT_AT_INCIDENT,2023-12-13,FIR,0.92
P000359,LOC000102,PRESENT_AT_INCIDENT,2025-03-28,FIR,0.7
P000358,LOC000102,PRESENT_AT_INCIDENT,2025-03-28,FIR,0.94
P000991,LOC000116,PRESENT_AT_INCIDENT,2026-05-16,FIR,0.7
P000977,LOC000116,PRESENT_AT_INCIDENT,2026-05-16,FIR,0.64
P000418,LOC000064,PRESENT_AT_INCIDENT,2026-01-02,FIR,0.73
P000447,LOC000064,PRESENT_AT_INCIDENT,2026-01-02,FIR,0.75
P000448,LOC000064,PRESENT_AT_INCIDENT,2026-01-02,FIR,0.64
P000462,LOC000064,PRESENT_AT_INCIDENT,2026-01-02,FIR,0.94
P000786,LOC000049,PRESENT_AT_INCIDENT,2025-11-25,FIR,0.91
P000651,LOC000108,TOWER_DUMP_PRESENCE,2023-05-02,SURVEILLANCE_REPORT,0.6
P000845,LOC000108,TOWER_DUMP_PRESENCE,2023-05-02,INFORMANT_TIP,0.57
P000656,LOC000045,TOWER_DUMP_PRESENCE,2023-02-14,TOWER_DUMP,0.76
P000228,LOC000045,TOWER_DUMP_PRESENCE,2023-02-14,INFORMANT_TIP,0.84
P000449,LOC000013,HOTEL_STAY,2018-12-20,TOWER_DUMP,0.54
P000533,LOC000013,SURVEILLANCE_SIGHTING,2018-12-20,SURVEILLANCE_REPORT,0.85
P000247,LOC000091,TOWER_DUMP_PRESENCE,2023-05-10,TOWER_DUMP,0.77
P000535,LOC000091,HOTEL_STAY,2023-05-10,TOWER_DUMP,0.75
P000725,LOC000015,HOTEL_STAY,2021-01-28,SURVEILLANCE_REPORT,0.74
P000294,LOC000015,SURVEILLANCE_SIGHTING,2021-01-28,SURVEILLANCE_REPORT,0.68
P000778,LOC000070,SURVEILLANCE_SIGHTING,2022-12-11,SURVEILLANCE_REPORT,0.59
P000070,LOC000070,SURVEILLANCE_SIGHTING,2022-12-11,SURVEILLANCE_REPORT,0.81
P000813,LOC000115,HOTEL_STAY,2024-08-04,TOWER_DUMP,0.86
P000088,LOC000115,TOWER_DUMP_PRESENCE,2024-08-04,SURVEILLANCE_REPORT,0.53
P000064,LOC000040,TOWER_DUMP_PRESENCE,2024-02-16,SURVEILLANCE_REPORT,0.8
P000782,LOC000040,HOTEL_STAY,2024-02-16,TOWER_DUMP,0.7
P000844,LOC000087,SURVEILLANCE_SIGHTING,2019-11-11,SURVEILLANCE_REPORT,0.86
P000343,LOC000087,SURVEILLANCE_SIGHTING,2019-11-11,INFORMANT_TIP,0.8
P000497,LOC000102,HOTEL_STAY,2019-12-13,INFORMANT_TIP,0.59
P000368,LOC000102,SURVEILLANCE_SIGHTING,2019-12-13,INFORMANT_TIP,0.76
P000470,LOC000005,TOWER_DUMP_PRESENCE,2019-03-16,SURVEILLANCE_REPORT,0.81
P000185,LOC000005,TOWER_DUMP_PRESENCE,2019-03-16,INFORMANT_TIP,0.58
P000344,LOC000081,SURVEILLANCE_SIGHTING,2022-07-25,SURVEILLANCE_REPORT,0.55
P000789,LOC000081,SURVEILLANCE_SIGHTING,2022-07-25,TOWER_DUMP,0.71
P000581,LOC000120,TOWER_DUMP_PRESENCE,2025-09-04,TOWER_DUMP,0.51
P000041,LOC000120,HOTEL_STAY,2025-09-04,TOWER_DUMP,0.57
P000818,LOC000118,TOWER_DUMP_PRESENCE,2022-04-25,SURVEILLANCE_REPORT,0.88
P000225,LOC000118,HOTEL_STAY,2022-04-25,SURVEILLANCE_REPORT,0.71
P000794,LOC000037,SURVEILLANCE_SIGHTING,2018-03-22,TOWER_DUMP,0.6
P000545,LOC000037,HOTEL_STAY,2018-03-22,INFORMANT_TIP,0.76
P000313,LOC000112,HOTEL_STAY,2020-04-23,TOWER_DUMP,0.87
P000765,LOC000112,TOWER_DUMP_PRESENCE,2020-04-23,INFORMANT_TIP,0.79
P000136,LOC000035,HOTEL_STAY,2018-08-07,SURVEILLANCE_REPORT,0.81
P000650,LOC000035,SURVEILLANCE_SIGHTING,2018-08-07,INFORMANT_TIP,0.86
P000404,LOC000102,HOTEL_STAY,2022-04-26,SURVEILLANCE_REPORT,0.51
P000156,LOC000102,TOWER_DUMP_PRESENCE,2022-04-26,INFORMANT_TIP,0.83
P000770,LOC000037,SURVEILLANCE_SIGHTING,2026-03-29,INFORMANT_TIP,0.84
P000438,LOC000037,HOTEL_STAY,2026-03-29,TOWER_DUMP,0.87
P000738,LOC000047,HOTEL_STAY,2022-04-16,TOWER_DUMP,0.82
P000847,LOC000047,TOWER_DUMP_PRESENCE,2022-04-16,SURVEILLANCE_REPORT,0.71
P000269,LOC000039,SURVEILLANCE_SIGHTING,2023-08-15,SURVEILLANCE_REPORT,0.79
P000825,LOC000039,TOWER_DUMP_PRESENCE,2023-08-15,INFORMANT_TIP,0.87
P000775,LOC000006,SURVEILLANCE_SIGHTING,2022-10-19,SURVEILLANCE_REPORT,0.8
P000328,LOC000006,HOTEL_STAY,2022-10-19,INFORMANT_TIP,0.74
P000235,LOC000013,TOWER_DUMP_PRESENCE,2024-06-30,SURVEILLANCE_REPORT,0.74
P000773,LOC000013,TOWER_DUMP_PRESENCE,2024-06-30,INFORMANT_TIP,0.63
P000787,LOC000106,SURVEILLANCE_SIGHTING,2024-11-18,SURVEILLANCE_REPORT,0.78
P000816,LOC000106,SURVEILLANCE_SIGHTING,2024-11-18,TOWER_DUMP,0.62
P000512,LOC000073,HOTEL_STAY,2019-01-10,TOWER_DUMP,0.65
P000469,LOC000073,HOTEL_STAY,2019-01-10,INFORMANT_TIP,0.87
P000367,LOC000107,SURVEILLANCE_SIGHTING,2022-11-23,TOWER_DUMP,0.88
P000290,LOC000107,SURVEILLANCE_SIGHTING,2022-11-23,TOWER_DUMP,0.64
P000843,LOC000101,HOTEL_STAY,2019-08-14,SURVEILLANCE_REPORT,0.6
P000338,LOC000101,HOTEL_STAY,2019-08-14,SURVEILLANCE_REPORT,0.71
P000440,LOC000087,HOTEL_STAY,2020-03-24,INFORMANT_TIP,0.66
P000848,LOC000087,HOTEL_STAY,2020-03-24,TOWER_DUMP,0.56
P000465,LOC000046,TOWER_DUMP_PRESENCE,2022-10-13,TOWER_DUMP,0.73
P000558,LOC000046,TOWER_DUMP_PRESENCE,2022-10-13,INFORMANT_TIP,0.57
P000346,LOC000074,TOWER_DUMP_PRESENCE,2022-10-01,SURVEILLANCE_REPORT,0.67
P000523,LOC000074,SURVEILLANCE_SIGHTING,2022-10-01,TOWER_DUMP,0.74
P000002,LOC000118,SURVEILLANCE_SIGHTING,2024-06-03,INFORMANT_TIP,0.87
P000704,LOC000118,SURVEILLANCE_SIGHTING,2024-06-03,INFORMANT_TIP,0.86
P000650,LOC000101,HOTEL_STAY,2025-03-24,SURVEILLANCE_REPORT,0.82
P000424,LOC000101,SURVEILLANCE_SIGHTING,2025-03-24,SURVEILLANCE_REPORT,0.52
P000784,LOC000007,HOTEL_STAY,2022-06-19,SURVEILLANCE_REPORT,0.61
P000270,LOC000007,HOTEL_STAY,2022-06-19,TOWER_DUMP,0.85
P000014,LOC000106,SURVEILLANCE_SIGHTING,2022-01-28,TOWER_DUMP,0.77
P000718,LOC000106,TOWER_DUMP_PRESENCE,2022-01-28,SURVEILLANCE_REPORT,0.8
P000763,LOC000003,TOWER_DUMP_PRESENCE,2019-02-28,SURVEILLANCE_REPORT,0.54
P000555,LOC000003,SURVEILLANCE_SIGHTING,2019-02-28,TOWER_DUMP,0.71
P000059,LOC000110,SURVEILLANCE_SIGHTING,2024-09-19,TOWER_DUMP,0.64
P000753,LOC000110,TOWER_DUMP_PRESENCE,2024-09-19,INFORMANT_TIP,0.83
P000576,LOC000038,HOTEL_STAY,2020-02-10,TOWER_DUMP,0.73
P000853,LOC000038,TOWER_DUMP_PRESENCE,2020-02-10,TOWER_DUMP,0.82
P000354,LOC000057,HOTEL_STAY,2025-10-25,INFORMANT_TIP,0.52
P000106,LOC000057,HOTEL_STAY,2025-10-25,SURVEILLANCE_REPORT,0.57
P000516,LOC000107,HOTEL_STAY,2019-06-09,SURVEILLANCE_REPORT,0.56
P000425,LOC000107,SURVEILLANCE_SIGHTING,2019-06-09,INFORMANT_TIP,0.75
P000481,LOC000072,TOWER_DUMP_PRESENCE,2026-01-08,TOWER_DUMP,0.74
P000717,LOC000072,HOTEL_STAY,2026-01-08,TOWER_DUMP,0.53
P000798,LOC000003,TOWER_DUMP_PRESENCE,2025-04-28,TOWER_DUMP,0.86
P000670,LOC000003,HOTEL_STAY,2025-04-28,SURVEILLANCE_REPORT,0.87
P000748,LOC000087,SURVEILLANCE_SIGHTING,2020-08-27,TOWER_DUMP,0.53
P000668,LOC000087,TOWER_DUMP_PRESENCE,2020-08-27,SURVEILLANCE_REPORT,0.73
P000875,LOC000014,TOWER_DUMP_PRESENCE,2019-10-28,INFORMANT_TIP,0.75
P000802,LOC000014,TOWER_DUMP_PRESENCE,2019-10-28,SURVEILLANCE_REPORT,0.53
P000420,LOC000093,HOTEL_STAY,2022-07-20,TOWER_DUMP,0.72
P000342,LOC000093,SURVEILLANCE_SIGHTING,2022-07-20,SURVEILLANCE_REPORT,0.59
P000720,LOC000125,TOWER_DUMP_PRESENCE,2022-09-01,TOWER_DUMP,0.66
P000567,LOC000125,SURVEILLANCE_SIGHTING,2022-09-01,INFORMANT_TIP,0.83
P000830,LOC000002,TOWER_DUMP_PRESENCE,2023-02-01,INFORMANT_TIP,0.82
P000480,LOC000002,TOWER_DUMP_PRESENCE,2023-02-01,INFORMANT_TIP,0.81
P000439,LOC000066,TOWER_DUMP_PRESENCE,2025-09-13,SURVEILLANCE_REPORT,0.78
P000773,LOC000066,HOTEL_STAY,2025-09-13,TOWER_DUMP,0.7
P000111,LOC000023,HOTEL_STAY,2022-11-28,SURVEILLANCE_REPORT,0.65
P000750,LOC000023,SURVEILLANCE_SIGHTING,2022-11-28,TOWER_DUMP,0.81
P000548,LOC000103,HOTEL_STAY,2019-03-16,INFORMANT_TIP,0.52
P000572,LOC000103,HOTEL_STAY,2019-03-16,TOWER_DUMP,0.8
P000818,LOC000107,SURVEILLANCE_SIGHTING,2025-08-29,SURVEILLANCE_REPORT,0.51
P000300,LOC000107,TOWER_DUMP_PRESENCE,2025-08-29,INFORMANT_TIP,0.6
P000299,LOC000023,TOWER_DUMP_PRESENCE,2024-04-15,TOWER_DUMP,0.84
P000583,LOC000023,HOTEL_STAY,2024-04-15,SURVEILLANCE_REPORT,0.56
P000448,LOC000108,HOTEL_STAY,2025-07-29,INFORMANT_TIP,0.8
P000234,LOC000108,TOWER_DUMP_PRESENCE,2025-07-29,INFORMANT_TIP,0.76
P000132,LOC000071,TOWER_DUMP_PRESENCE,2026-06-03,INFORMANT_TIP,0.57
P000565,LOC000071,HOTEL_STAY,2026-06-03,INFORMANT_TIP,0.58
P000824,LOC000022,HOTEL_STAY,2023-11-04,SURVEILLANCE_REPORT,0.78
P000140,LOC000022,SURVEILLANCE_SIGHTING,2023-11-04,INFORMANT_TIP,0.78
P000745,LOC000064,HOTEL_STAY,2021-02-01,TOWER_DUMP,0.55
P000425,LOC000064,TOWER_DUMP_PRESENCE,2021-02-01,TOWER_DUMP,0.89
P000790,LOC000063,HOTEL_STAY,2019-04-15,SURVEILLANCE_REPORT,0.71
P000750,LOC000063,HOTEL_STAY,2019-04-15,INFORMANT_TIP,0.73
P000390,LOC000108,SURVEILLANCE_SIGHTING,2022-06-13,SURVEILLANCE_REPORT,0.6
P000419,LOC000108,HOTEL_STAY,2022-06-13,TOWER_DUMP,0.76
P000114,LOC000012,SURVEILLANCE_SIGHTING,2020-08-20,TOWER_DUMP,0.69
P000794,LOC000012,HOTEL_STAY,2020-08-20,SURVEILLANCE_REPORT,0.72
P000785,LOC000063,HOTEL_STAY,2018-07-14,SURVEILLANCE_REPORT,0.62
P000540,LOC000063,TOWER_DUMP_PRESENCE,2018-07-14,INFORMANT_TIP,0.56
P000196,LOC000073,SURVEILLANCE_SIGHTING,2021-08-15,SURVEILLANCE_REPORT,0.8
P000866,LOC000073,TOWER_DUMP_PRESENCE,2021-08-15,INFORMANT_TIP,0.66
P000481,LOC000091,SURVEILLANCE_SIGHTING,2025-05-15,INFORMANT_TIP,0.86
P000192,LOC000091,SURVEILLANCE_SIGHTING,2025-05-15,INFORMANT_TIP,0.74
P000132,LOC000100,HOTEL_STAY,2019-04-14,SURVEILLANCE_REPORT,0.77
P000437,LOC000100,SURVEILLANCE_SIGHTING,2019-04-14,SURVEILLANCE_REPORT,0.51
P000524,LOC000007,HOTEL_STAY,2022-03-18,INFORMANT_TIP,0.79
P000335,LOC000007,TOWER_DUMP_PRESENCE,2022-03-18,TOWER_DUMP,0.51
P000662,LOC000076,HOTEL_STAY,2021-01-11,TOWER_DUMP,0.6
P000403,LOC000076,TOWER_DUMP_PRESENCE,2021-01-11,SURVEILLANCE_REPORT,0.5
P000788,LOC000119,TOWER_DUMP_PRESENCE,2023-02-26,TOWER_DUMP,0.78
P000150,LOC000119,TOWER_DUMP_PRESENCE,2023-02-26,TOWER_DUMP,0.86
P000473,LOC000056,HOTEL_STAY,2023-01-18,INFORMANT_TIP,0.61
P000759,LOC000056,HOTEL_STAY,2023-01-18,SURVEILLANCE_REPORT,0.55
P000709,LOC000013,SURVEILLANCE_SIGHTING,2023-11-29,TOWER_DUMP,0.74
P000125,LOC000013,SURVEILLANCE_SIGHTING,2023-11-29,SURVEILLANCE_REPORT,0.54
P000507,LOC000018,SURVEILLANCE_SIGHTING,2026-01-05,INFORMANT_TIP,0.89
P000611,LOC000018,TOWER_DUMP_PRESENCE,2026-01-05,SURVEILLANCE_REPORT,0.7
P000714,LOC000083,HOTEL_STAY,2021-03-09,SURVEILLANCE_REPORT,0.66
P000511,LOC000083,TOWER_DUMP_PRESENCE,2021-03-09,TOWER_DUMP,0.88
P000567,LOC000091,SURVEILLANCE_SIGHTING,2018-10-21,TOWER_DUMP,0.73
P000482,LOC000091,HOTEL_STAY,2018-10-21,TOWER_DUMP,0.56
P000377,LOC000084,SURVEILLANCE_SIGHTING,2022-12-19,SURVEILLANCE_REPORT,0.62
P000500,LOC000084,HOTEL_STAY,2022-12-19,SURVEILLANCE_REPORT,0.85
P000567,LOC000101,TOWER_DUMP_PRESENCE,2020-04-05,TOWER_DUMP,0.65
P000777,LOC000101,SURVEILLANCE_SIGHTING,2020-04-05,TOWER_DUMP,0.86
P000681,LOC000082,HOTEL_STAY,2022-04-16,INFORMANT_TIP,0.6
P000455,LOC000082,TOWER_DUMP_PRESENCE,2022-04-16,INFORMANT_TIP,0.83
