person_id,phone_id,usage_type,from_date,to_date,confidence
P001411,PH003134,REGISTERED,2025-06-15,,0.87
P001412,PH003135,REGISTERED,2018-03-02,,0.82
P001413,PH003136,REGISTERED,2021-03-03,,0.78
P001414,PH003137,REGISTERED,2021-10-07,,0.8
P001415,PH003138,REGISTERED,2025-11-02,,0.96
P001416,PH003139,REGISTERED,2021-10-04,,0.94
P001417,PH003140,REGISTERED,2018-04-17,,0.8
P001418,PH003141,REGISTERED,2018-10-19,,0.93
P001419,PH003142,REGISTERED,2024-10-01,,0.77
P001420,PH003143,REGISTERED,2025-09-15,,0.96
P001421,PH003144,REGISTERED,2024-05-02,,0.97
P001422,PH003145,REGISTERED,2019-12-13,,0.8
P001423,PH003146,REGISTERED,2020-12-21,,0.91
P001424,PH003147,REGISTERED,2024-10-01,,0.91
P001425,PH003148,REGISTERED,2021-05-04,,0.92
P001426,PH003149,REGISTERED,2025-06-27,,0.74
P001427,PH003150,REGISTERED,2021-06-04,,0.94
P001428,PH003151,REGISTERED,2022-09-20,,0.81
P001429,PH003152,REGISTERED,2022-12-23,,0.85
P001430,PH003153,REGISTERED,2021-03-15,,0.91
P001431,PH003154,REGISTERED,2020-06-04,,0.95
P001432,PH003155,REGISTERED,2024-03-20,,0.94
P001433,PH003156,REGISTERED,2019-08-05,,0.85
P001434,PH003157,REGISTERED,2025-06-05,,0.79
P001435,PH003158,REGISTERED,2019-01-03,,0.81
P001436,PH003159,REGISTERED,2025-10-18,,0.83
P001437,PH003160,REGISTERED,2019-03-18,,0.86
P001438,PH003161,REGISTERED,2022-07-06,,0.73
P001439,PH003162,REGISTERED,2018-08-10,,0.74
P001440,PH003163,REGISTERED,2025-12-16,,0.9
P001441,PH003164,REGISTERED,2026-05-14,,0.93
P001442,PH003165,REGISTERED,2019-09-06,,0.78
P001443,PH003166,REGISTERED,2018-07-08,,0.89
P001444,PH003167,REGISTERED,2020-04-08,,0.86
P001445,PH003168,REGISTERED,2020-07-26,,0.78
P001446,PH003169,REGISTERED,2023-01-16,,0.72
P001447,PH003170,REGISTERED,2019-04-17,,0.89
P001448,PH003171,REGISTERED,2021-04-05,,0.87
P001449,PH003172,REGISTERED,2024-01-31,,0.93
P001450,PH003173,REGISTERED,2024-09-30,,0.94
P001451,PH003174,REGISTERED,2020-02-13,,0.96
P001452,PH003175,REGISTERED,2019-02-13,,0.92
P001453,PH003176,REGISTERED,2025-11-05,,0.94
P001454,PH003177,REGISTERED,2023-08-07,,0.88
P001455,PH003178,REGISTERED,2022-08-31,,0.91
P001456,PH003179,REGISTERED,2019-06-01,,0.87
P001457,PH003180,REGISTERED,2018-01-23,,0.89
P001458,PH003181,REGISTERED,2019-02-01,,0.99
P001459,PH003182,REGISTERED,2020-03-04,,0.79
P001460,PH003183,REGISTERED,2019-08-21,,0.81
P001461,PH003184,REGISTERED,2021-04-06,,0.83
P001462,PH003185,REGISTERED,2022-12-06,,0.76
P001463,PH003186,REGISTERED,2026-03-04,,0.83
P001464,PH003187,REGISTERED,2025-06-30,,0.98
P001465,PH003188,REGISTERED,2019-05-29,,0.97
P001466,PH003189,REGISTERED,2025-03-27,,0.72
P001467,PH003190,REGISTERED,2023-09-20,,0.85
P001468,PH003191,REGISTERED,2019-09-12,,0.83
P001469,PH003192,REGISTERED,2020-02-25,,0.96
P001470,PH003193,REGISTERED,2021-06-11,,0.74
P001471,PH003194,REGISTERED,2020-02-01,,0.75
P001472,PH003195,REGISTERED,2024-08-11,,0.96
P001473,PH003196,REGISTERED,2024-03-14,,0.95
P001474,PH003197,REGISTERED,2021-10-15,,0.72
P001475,PH003198,REGISTERED,2018-03-19,,0.83
P001476,PH003199,REGISTERED,2026-05-14,,0.75
P001477,PH003200,REGISTERED,2022-09-09,,0.99
P001478,PH003201,REGISTERED,2022-02-10,,0.88
P001479,PH003202,REGISTERED,2020-12-25,,0.89
P001480,PH003203,REGISTERED,2024-02-27,,0.92
P001481,PH003204,REGISTERED,2018-06-07,,0.8
P001482,PH003205,REGISTERED,2021-06-22,,0.91
P001483,PH003206,REGISTERED,2018-12-06,,0.77
P001484,PH003207,REGISTERED,2022-09-26,,0.78
P001485,PH003208,REGISTERED,2025-08-24,,0.75
P001486,PH003209,REGISTERED,2023-08-25,,0.75
P001487,PH003210,REGISTERED,2024-08-27,,0.85
P001488,PH003211,REGISTERED,2022-02-14,,0.78
P001489,PH003212,REGISTERED,2019-07-21,,0.88
P001490,PH003213,REGISTERED,2025-05-21,,0.79
P001491,PH003214,REGISTERED,2018-06-04,,0.98
P001492,PH003215,REGISTERED,2018-10-04,,0.92
P001493,PH003216,REGISTERED,2025-09-22,,0.96
P001494,PH003217,REGISTERED,2022-12-12,,0.81
P001495,PH003218,REGISTERED,2021-02-11,,0.92
P001496,PH003219,REGISTERED,2025-04-26,,0.87
P001497,PH003220,REGISTERED,2020-11-30,,0.77
P001498,PH003221,REGISTERED,2019-02-18,,0.84
P001499,PH003222,REGISTERED,2024-09-25,,0.86
P001500,PH003223,REGISTERED,2018-09-20,,0.94
P001504,PH000826,USED_NOT_REGISTERED,2023-06-28,,0.82
P001505,PH000345,USED_NOT_REGISTERED,2023-09-14,,0.66
P001506,PH000076,USED_NOT_REGISTERED,2020-06-05,,0.88
P001507,PH002685,USED_NOT_REGISTERED,2024-12-17,,0.87
P001508,PH002677,USED_NOT_REGISTERED,2025-05-20,,0.71
P001510,PH001982,USED_NOT_REGISTERED,2022-04-01,,0.75
P001511,PH000010,USED_NOT_REGISTERED,2018-12-16,,0.85
P001517,PH002003,USED_NOT_REGISTERED,2026-02-02,,0.74
P001522,PH002115,USED_NOT_REGISTERED,2020-08-13,,0.71
P001523,PH000611,USED_NOT_REGISTERED,2025-03-07,,0.63
P001526,PH002014,USED_NOT_REGISTERED,2024-04-21,,0.7
P001529,PH000303,USED_NOT_REGISTERED,2023-05-05,,0.85
P001530,PH001518,USED_NOT_REGISTERED,2021-12-07,,0.65
P001531,PH002643,USED_NOT_REGISTERED,2022-09-13,,0.75
P001533,PH000889,USED_NOT_REGISTERED,2019-10-16,,0.78
P001539,PH001139,USED_NOT_REGISTERED,2021-02-15,,0.83
P001544,PH002257,USED_NOT_REGISTERED,2018-06-01,,0.78
P001546,PH001496,USED_NOT_REGISTERED,2021-12-30,,0.68
P001547,PH001011,USED_NOT_REGISTERED,2023-09-12,,0.75
P001550,PH002152,USED_NOT_REGISTERED,2026-01-08,,0.74
P001554,PH002584,USED_NOT_REGISTERED,2025-06-21,,0.65
P001557,PH001740,USED_NOT_REGISTERED,2022-10-10,,0.62
P001560,PH000774,USED_NOT_REGISTERED,2025-10-15,,0.81
P001561,PH001107,USED_NOT_REGISTERED,2019-11-19,,0.76
P001564,PH000187,USED_NOT_REGISTERED,2020-06-30,,0.89
P001566,PH000796,USED_NOT_REGISTERED,2023-04-04,,0.67
P001567,PH000750,USED_NOT_REGISTERED,2025-09-04,,0.64
P001570,PH000782,USED_NOT_REGISTERED,2019-08-20,,0.76
P001572,PH001824,USED_NOT_REGISTERED,2021-07-24,,0.89
P001574,PH000460,USED_NOT_REGISTERED,2021-04-14,,0.87
P001575,PH000955,USED_NOT_REGISTERED,2018-03-02,,0.65
P001577,PH001072,USED_NOT_REGISTERED,2025-07-01,,0.82
P001578,PH001638,USED_NOT_REGISTERED,2019-04-09,,0.87
P001579,PH000836,USED_NOT_REGISTERED,2021-12-06,,0.83
P001582,PH002614,USED_NOT_REGISTERED,2023-09-15,,0.85
P001583,PH001569,USED_NOT_REGISTERED,2018-06-05,,0.77
P001585,PH002389,USED_NOT_REGISTERED,2020-03-28,,0.88
P001591,PH001792,USED_NOT_REGISTERED,2020-02-26,,0.79
P001593,PH000397,USED_NOT_REGISTERED,2023-11-23,,0.63
P001594,PH001711,USED_NOT_REGISTERED,2022-09-01,,0.76
P001595,PH000599,USED_NOT_REGISTERED,2025-01-04,,0.62
P001596,PH000079,USED_NOT_REGISTERED,2021-10-18,,0.87
P001599,PH001590,USED_NOT_REGISTERED,2023-09-11,,0.72
P001600,PH001844,USED_NOT_REGISTERED,2023-04-29,,0.78
P001604,PH002135,USED_NOT_REGISTERED,2024-11-11,,0.8
P001610,PH002358,USED_NOT_REGISTERED,2021-03-06,,0.72
